what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375463689
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375463848
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375475296
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375510947
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1351375513879
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1351375520375
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375521810
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1351375531046
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375535186
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375535395
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375535593
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375535787
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordNext",1351375536140
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1351375538548
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375589393
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375589524
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1351375594084
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1351375594644
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1351375595911
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1351375596422
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1351375596808
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375600099
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375667482
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordNext",1351375670095
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordNext",1351375670269
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordNext",1351375670433
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordNext",1351375670632
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1351375671572
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375672343
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375672694
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375672853
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375673027
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351375673221
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375684013
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375684161
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1351375684342
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1351375687383
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375699937
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375700048
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375701397
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375751219
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375760394
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375789464
activated,view,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.PackageExplorer",1351375795513
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375805450
opened,editor,org.eclipse.ui.editors,3.8.0.v20120523-1540,"org.eclipse.ui.DefaultTextEditor",1351375814500
activated,editor,org.eclipse.ui.editors,3.8.0.v20120523-1540,"org.eclipse.ui.DefaultTextEditor",1351375814648
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375814755
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1351375823360
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1351375827408
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1351375842165
executed,command,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.edit.text.java.format",1351375844183
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375847175
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375847325
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375857093
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375867792
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.textStart",1351375869469
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1351375871812
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineStart",1351375879205
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375890917
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375891110
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375894360
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375894522
executed,command,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.edit.text.java.format",1351375899395
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375908238
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375920095
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1351375923746
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1351375924947
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordNext",1351375925934
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordNext",1351375926148
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordNext",1351375926345
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordNext",1351375926528
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordNext",1351375926688
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordNext",1351375926898
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1351375928450
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1351375931082
activated,editor,org.eclipse.ui.editors,3.8.0.v20120523-1540,"org.eclipse.ui.DefaultTextEditor",1351375936584
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351375969043
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351376005384
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1351376008830
activated,editor,org.eclipse.ui.editors,3.8.0.v20120523-1540,"org.eclipse.ui.DefaultTextEditor",1351376014055
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1351376014088
