what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1351376895538
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineStart",1351376897255
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1351376900390
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineStart",1351376900943
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1351376910312
started,bundle,org.eclipse.wb.os,1.5.0.r42x201206111201,"org.eclipse.wb.os",1351377388377
started,bundle,org.eclipse.wb.os.win32,1.5.0.r42x201206111201,"org.eclipse.wb.os.win32",1351377388458
activated,view,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.PackageExplorer",1351377390150
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377403918
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377457546
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1351377458418
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1351377487689
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377500495
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377503077
activated,view,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.PackageExplorer",1351377504762
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377507243
closed,editor,org.eclipse.ui.editors,3.8.0.v20120523-1540,"org.eclipse.ui.DefaultTextEditor",1351377508108
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377508269
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.delete",1351377508298
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.refresh",1351377513134
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377541375
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377629400
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1351377632696
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351377642490
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351377642722
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351377642931
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351377643175
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1351377643408
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1351377659626
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377673460
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1351377673613
